#1
66666,0,50,2,0,0,6,,°ÂÌØÂü1ºÅ
2018888888,4,232,1321,969,40,,
2018888888,4,238,1313,969,40,,
2018888888,4,244,1308,968,40,,
2018888888,4,251,1304,967,40,,
2018888888,5,258,1301,966,45,,
2018888888,5,265,1298,965,45,,
2018888888,5,273,1296,966,45,,
2018888888,4,281,1295,967,40,,
2018888888,4,289,1294,968,40,,
2018888888,4,298,1293,971,40,,
2018888888,4,308,1293,975,35,,
2018888888,3,318,1294,981,30,,
2018888888,3,327,1295,986,30,,
2018888888,3,335,1298,992,25,,
2018888888,2,344,1301,996,20,,
2018888888,1,355,1308,998,15,,
2018888888,1,368,1313,1000,15,,
2018888888,0,384,1324,1002,0,,
2018888888,0,402,1339,1002,0,,
2018888888,0,414,1347,1004,0,,
#5
66666,0,33,6,0,0,6,,°ÂÌØÂü5ºÅ
2018888888,0,122,1340,1004,0,,
2018888888,1,127,1336,1000,15,,
2018888888,2,132,1332,995,20,,
2018888888,2,139,1328,990,20,,
2018888888,3,145,1323,982,30,,
2018888888,4,151,1320,974,35,,
2018888888,5,159,1317,967,45,,
2018888888,5,166,1314,960,50,,
2018888888,5,172,1312,960,50,,
2018888888,5,180,1310,960,50,,
2018888888,5,188,1309,960,50,,
2018888888,5,195,1308,960,50,,
2018888888,5,203,1307,960,50,,
2018888888,5,213,1306,960,50,,
2018888888,5,224,1304,960,50,,
2018888888,5,239,1297,960,50,,
2018888888,5,253,1286,960,50,,
2018888888,5,261,1272,960,50,,
2018888888,5,266,1261,960,45,,
2018888888,5,272,1251,960,45,,
2018888888,5,279,1241,962,45,,
2018888888,5,288,1232,964,45,,
2018888888,4,296,1225,966,40,,
2018888888,4,304,1217,968,40,,
2018888888,3,312,1210,978,30,,
2018888888,2,321,1208,983,20,,
2018888888,2,330,1206,988,20,,
2018888888,3,342,1206,988,25,,
2018888888,4,355,1208,985,35,,
2018888888,3,369,1216,990,30,,
2018888888,9,378,1230,995,25,,
2018888888,9,381,1246,998,15,,
2018888888,9,382,1262,998,15,,
#6
66666,0,27,7,0,0,6,,°ÂÌØÂü6ºÅ
2018888888,3,162,1437,988,25,,
2018888888,3,166,1433,986,30,,
2018888888,3,170,1430,984,30,,
2018888888,3,178,1428,982,30,,
2018888888,4,185,1428,980,35,,
2018888888,4,193,1431,980,35,,
2018888888,4,200,1435,980,35,,
2018888888,4,208,1439,980,35,,
2018888888,4,216,1440,980,35,,
2018888888,4,223,1438,980,35,,
2018888888,4,230,1436,980,35,,
2018888888,4,240,1431,980,35,,
2018888888,4,251,1423,980,35,,
2018888888,3,258,1410,980,30,,
2018888888,3,263,1402,980,30,,
2018888888,3,267,1399,980,30,,
2018888888,3,273,1395,980,30,,
2018888888,3,283,1392,984,30,,
2018888888,3,291,1390,987,25,,
2018888888,3,300,1390,990,25,,
2018888888,3,308,1390,994,25,,
2018888888,2,319,1383,995,20,,
2018888888,2,328,1375,996,20,,
2018888888,2,337,1367,997,20,,
2018888888,2,347,1361,998,20,,
2018888888,1,360,1358,1002,15,,
2018888888,0,368,1357,1006,0,,
#7
66666,0,23,8,0,0,6,,°ÂÌØÂü7ºÅ
2018888888,0,180,1135,1004,0,,
2018888888,0,182,1139,1003,0,,
2018888888,0,185,1142,1002,0,,
2018888888,1,188,1145,1001,15,,
2018888888,1,190,1149,1000,15,,
2018888888,1,193,1153,998,15,,
2018888888,1,195,1157,997,15,,
2018888888,1,199,1163,995,15,,
2018888888,1,203,1168,994,15,,
2018888888,2,208,1173,992,20,,
2018888888,2,211,1178,989,20,,
2018888888,2,214,1183,987,20,,
2018888888,2,217,1189,984,20,,
2018888888,3,220,1195,983,25,,
2018888888,3,225,1206,982,25,,
2018888888,3,239,1220,980,25,,
2018888888,3,256,1227,980,30,,
2018888888,3,272,1232,980,30,,
2018888888,3,288,1236,985,25,,
2018888888,2,304,1238,990,20,,
2018888888,1,318,1238,995,15,,
2018888888,1,330,1238,1000,12,,
2018888888,0,344,1238,1005,0,,
#8
66666,0,40,9,0,1,6,,°ÂÌØÂü8ºÅ
2018888888,0,198,1429,1006,0,,
2018888888,0,205,1429,1006,0,,
2018888888,0,212,1429,1005,0,,
2018888888,0,219,1429,1004,0,,
2018888888,0,226,1429,1004,0,,
2018888888,1,234,1429,1003,15,,
2018888888,1,243,1430,1002,15,,
2018888888,1,250,1431,1001,15,,
2018888888,1,257,1433,1000,15,,
2018888888,2,261,1435,998,20,,
2018888888,2,264,1437,995,20,,
2018888888,3,267,1439,992,25,,
2018888888,3,269,1441,990,25,,
2018888888,3,270,1443,990,25,,
2018888888,3,272,1445,990,25,,
2018888888,3,273,1448,990,25,,
2018888888,3,275,1451,990,25,,
2018888888,3,277,1455,990,25,,
2018888888,3,280,1460,990,25,,
2018888888,3,283,1465,990,25,,
2018888888,3,286,1470,990,25,,
2018888888,3,289,1477,990,25,,
2018888888,3,292,1484,990,25,,
2018888888,3,296,1492,990,25,,
2018888888,3,300,1500,990,25,,
2018888888,2,310,1511,992,20,,
2018888888,2,324,1521,994,20,,
2018888888,2,339,1530,996,20,,
2018888888,2,362,1542,998,20,,
2018888888,2,382,1554,997,20,,
2018888888,2,397,1565,996,20,,
2018888888,2,415,1579,995,20,,
2018888888,2,432,1592,994,20,,
2018888888,2,457,1613,994,20,,
2018888888,1,476,1633,994,15,,
2018888888,1,487,1658,995,15,,
2018888888,0,492,1680,995,0,,
2018888888,0,500,1715,995,0,,
2018888888,0,511,1749,995,0,,
2018888888,0,536,1771,995,0,,
#9
66666,0,50,12,0,0,6,,°ÂÌØÂü9ºÅ
2018888888,0,74,1337,1006,0,,
2018888888,0,77,1333,1006,0,,
2018888888,0,82,1329,1005,0,,
2018888888,0,85,1327,1004,0,,
2018888888,0,88,1324,1004,0,,
2018888888,0,92,1322,1004,0,,
2018888888,0,95,1321,1004,0,,
2018888888,0,98,1319,1004,0,,
2018888888,1,103,1317,1003,15,,
2018888888,1,109,1314,1002,15,,
2018888888,1,119,1311,1001,15,,
2018888888,1,129,1306,1000,15,,
2018888888,2,139,1301,999,20,,
2018888888,2,149,1294,998,20,,
2018888888,2,156,1289,997,20,,
2018888888,2,162,1283,996,20,,
2018888888,3,169,1276,994,25,,
2018888888,3,173,1270,992,25,,
2018888888,3,175,1265,990,25,,
2018888888,3,178,1262,988,30,,
2018888888,4,183,1258,980,35,,
2018888888,4,190,1254,980,35,,
2018888888,4,202,1254,975,35,,
2018888888,4,214,1260,970,40,,
2018888888,4,224,1269,970,40,,
2018888888,4,235,1280,970,40,,
2018888888,4,247,1292,970,40,,
2018888888,4,257,1302,970,40,,
2018888888,5,267,1308,960,50,,
2018888888,5,277,1311,960,50,,
2018888888,5,287,1313,960,50,,
2018888888,5,298,1313,960,50,,
2018888888,5,306,1313,960,50,,
2018888888,5,310,1311,960,50,,
2018888888,5,315,1309,960,45,,
2018888888,4,320,1305,976,35,,
2018888888,3,328,1299,980,30,,
2018888888,3,335,1292,980,30,,
2018888888,3,338,1289,982,30,,
2018888888,3,342,1285,982,30,,
2018888888,3,343,1286,984,25,,
2018888888,3,344,1287,984,25,,
2018888888,3,345,1289,984,25,,
2018888888,3,345,1291,984,25,,
2018888888,2,345,1297,988,20,,
2018888888,2,345,1305,992,20,,
2018888888,1,346,1315,994,15,,
2018888888,1,350,1328,994,12,,
2018888888,1,356,1338,996,12,,
2018888888,1,358,1346,996,12,,
#10
66666,0,26,12,0,0,6,,°ÂÌØÂü10ºÅ
2018888888,1,347,1398,1000,12,,
2018888888,1,349,1410,998,15,,
2018888888,1,351,1423,998,15,,
2018888888,1,352,1433,998,15,,
2018888888,1,353,1443,998,15,,
2018888888,1,354,1451,998,15,,
2018888888,1,356,1460,998,15,,
2018888888,1,359,1470,998,15,,
2018888888,1,361,1480,998,15,,
2018888888,1,363,1491,998,15,,
2018888888,1,364,1501,998,15,,
2018888888,1,366,1510,999,15,,
2018888888,1,367,1520,1000,15,,
2018888888,1,368,1530,1000,15,,
2018888888,1,370,1540,1000,15,,
2018888888,1,367,1549,1001,12,,
2018888888,1,359,1547,1001,12,,
2018888888,0,353,1539,1001,0,,
2018888888,0,348,1531,1001,0,,
2018888888,0,345,1522,1002,0,,
2018888888,0,341,1512,1003,0,,
2018888888,0,336,1502,1003,0,,
2018888888,0,333,1493,1003,0,,
2018888888,0,330,1483,1003,0,,
2018888888,0,328,1472,1003,0,,
2018888888,0,325,1460,1005,0,,
#11
66666,0,11,13,0,0,6,,°ÂÌØÂü11ºÅ
2018888888,0,261,1285,1006,0,,
2018888888,0,259,1279,1006,0,,
2018888888,0,258,1274,1004,0,,
2018888888,0,256,1269,1004,0,,
2018888888,1,254,1262,1002,12,,
2018888888,1,253,1256,1002,12,,
2018888888,1,253,1250,1002,12,,
2018888888,1,254,1242,1002,12,,
2018888888,0,260,1221,1002,0,,
2018888888,0,273,1203,1005,0,,
2018888888,0,287,1191,1006,0,,
#12
66666,0,17,15,0,0,6,,°ÂÌØÂü12ºÅ
2018888888,0,74,1411,1006,0,,
2018888888,0,79,1397,1006,0,,
2018888888,0,86,1383,1006,0,,
2018888888,0,93,1367,1006,0,,
2018888888,0,101,1349,1006,0,,
2018888888,0,105,1344,1004,0,,
2018888888,0,108,1338,1004,0,,
2018888888,1,112,1332,1002,12,,
2018888888,1,116,1325,1002,12,,
2018888888,1,119,1317,1002,12,,
2018888888,1,123,1309,1002,12,,
2018888888,1,124,1301,1002,12,,
2018888888,1,121,1294,1002,12,,
2018888888,1,118,1291,1002,12,,
2018888888,0,116,1287,1004,0,,
2018888888,0,114,1284,1004,0,,
2018888888,0,112,1281,1004,0,,
#13
66666,0,29,19,0,0,6,,°ÂÌØÂü13ºÅ
2018888888,0,183,1255,1002,0,,
2018888888,0,186,1249,1002,0,,
2018888888,0,188,1244,1002,0,,
2018888888,0,191,1239,1000,0,,
2018888888,0,193,1235,1000,0,,
2018888888,0,195,1230,1000,0,,
2018888888,0,195,1225,1000,0,,
2018888888,0,195,1220,1000,0,,
2018888888,0,195,1214,1000,0,,
2018888888,0,195,1210,1000,0,,
2018888888,0,195,1205,1000,0,,
2018888888,0,196,1201,1000,0,,
2018888888,0,197,1196,1000,0,,
2018888888,0,198,1194,1000,0,,
2018888888,0,200,1190,1000,0,,
2018888888,0,203,1187,1000,0,,
2018888888,0,207,1184,1000,0,,
2018888888,1,210,1180,1000,12,,
2018888888,1,213,1175,1000,12,,
2018888888,1,217,1171,1000,12,,
2018888888,1,219,1166,1000,15,,
2018888888,2,220,1161,998,20,,
2018888888,3,220,1153,993,30,,
2018888888,3,220,1144,990,30,,
2018888888,3,220,1129,990,30,,
2018888888,3,220,1115,993,25,,
2018888888,1,221,1101,998,15,,
2018888888,0,222,1086,1000,9,,
2018888888,0,222,1074,1000,9,,
#14
66666,0,38,21,0,0,6,,°ÂÌØÂü14ºÅ
2018888888,0,150,1422,1007,0,,
2018888888,0,162,1424,1005,0,,
2018888888,0,172,1425,1005,0,,
2018888888,0,180,1424,1004,0,,
2018888888,0,186,1423,1004,0,,
2018888888,0,192,1420,1004,0,,
2018888888,0,195,1416,1004,0,,
2018888888,0,198,1411,1003,0,,
2018888888,0,201,1405,1003,0,,
2018888888,0,202,1398,1002,0,,
2018888888,0,203,1391,1001,0,,
2018888888,0,205,1383,1000,0,,
2018888888,0,207,1376,1000,0,,
2018888888,0,208,1371,1000,0,,
2018888888,0,210,1364,1000,0,,
2018888888,0,212,1358,1000,0,,
2018888888,0,214,1352,1000,0,,
2018888888,0,216,1345,1000,0,,
2018888888,0,219,1338,1000,0,,
2018888888,0,222,1330,1000,0,,
2018888888,0,226,1322,1000,0,,
2018888888,0,232,1315,1000,0,,
2018888888,1,245,1304,1000,12,,
2018888888,1,264,1297,1000,12,,
2018888888,2,285,1298,1000,20,,
2018888888,2,305,1304,1000,20,,
2018888888,2,335,1325,1002,20,,
2018888888,2,370,1350,995,20,,
2018888888,3,394,1348,990,25,,
2018888888,3,408,1342,985,25,,
2018888888,3,422,1332,985,25,,
2018888888,2,435,1333,990,20,,
2018888888,1,450,1340,993,15,,
2018888888,1,465,1355,996,15,,
2018888888,0,480,1370,996,0,,
2018888888,0,493,1385,998,0,,
2018888888,0,510,1390,1000,0,,
2018888888,0,520,1390,1000,0,,
#15
66666,0,24,25,0,0,6,,°ÂÌØÂü15ºÅ
2018888888,0,74,1382,1004,0,,
2018888888,0,81,1371,1004,0,,
2018888888,0,88,1359,1003,0,,
2018888888,0,95,1348,1003,0,,
2018888888,0,103,1335,1002,0,,
2018888888,0,112,1322,1002,0,,
2018888888,0,122,1312,1001,0,,
2018888888,1,131,1301,1000,15,,
2018888888,1,140,1290,998,15,,
2018888888,2,150,1281,995,20,,
2018888888,2,160,1272,992,20,,
2018888888,3,168,1263,990,25,,
2018888888,3,176,1252,988,25,,
2018888888,3,184,1241,985,30,,
2018888888,4,191,1229,982,35,,
2018888888,4,193,1217,980,35,,
2018888888,4,196,1207,980,35,,
2018888888,4,200,1199,980,35,,
2018888888,4,207,1192,980,35,,
2018888888,3,215,1185,985,30,,
2018888888,3,221,1179,990,25,,
2018888888,2,230,1172,990,20,,
2018888888,1,237,1163,995,15,,
2018888888,0,240,1160,1000,9,,
#16
66666,0,22,28,0,1,6,,°ÂÌØÂü16ºÅ
2018888888,0,72,1321,1005,0,,
2018888888,0,73,1316,1005,0,,
2018888888,0,74,1311,1005,0,,
2018888888,0,77,1306,1005,0,,
2018888888,0,80,1301,1005,0,,
2018888888,0,84,1293,1005,0,,
2018888888,0,88,1286,1005,0,,
2018888888,0,92,1277,1005,0,,
2018888888,0,95,1268,1003,0,,
2018888888,1,98,1258,1003,15,,
2018888888,1,102,1245,1003,15,,
2018888888,1,105,1230,1003,15,,
2018888888,2,108,1216,1002,20,,
2018888888,2,111,1202,1000,20,,
2018888888,3,113,1190,998,25,,
2018888888,3,115,1178,996,25,,
2018888888,3,117,1163,993,25,,
2018888888,3,119,1145,990,30,,
2018888888,3,122,1126,993,30,,
2018888888,3,126,1108,996,25,,
2018888888,2,132,1094,997,20,,
2018888888,1,140,1082,1000,15,,
#17
66666,0,23,29,0,0,6,,°ÂÌØÂü17ºÅ
2018888888,0,67,1369,1002,0,,
2018888888,0,67,1362,1002,0,,
2018888888,0,67,1353,1002,0,,
2018888888,0,68,1345,1002,0,,
2018888888,0,69,1335,1002,0,,
2018888888,0,73,1320,1002,0,,
2018888888,0,78,1306,1002,0,,
2018888888,0,84,1294,1002,0,,
2018888888,0,90,1283,1002,0,,
2018888888,0,104,1268,1005,0,,
2018888888,0,115,1250,1005,0,,
2018888888,0,120,1230,1005,0,,
2018888888,0,122,1208,1005,0,,
2018888888,1,120,1180,1002,12,,
2018888888,1,124,1165,1002,15,,
2018888888,1,127,1151,1002,15,,
2018888888,1,129,1139,1002,15,,
2018888888,2,132,1131,1000,20,,
2018888888,1,135,1124,1002,15,,
2018888888,1,138,1115,1004,12,,
2018888888,0,142,1106,1004,0,,
2018888888,0,146,1096,1006,0,,
2018888888,0,151,1085,1008,0,,
#18
66666,0,46,31,0,1,6,,°ÂÌØÂü18ºÅ
2018888888,1,81,1539,998,12,,
2018888888,1,85,1534,997,15,,
2018888888,2,88,1530,996,20,,
2018888888,2,92,1525,995,20,,
2018888888,3,96,1520,993,25,,
2018888888,3,99,1515,992,25,,
2018888888,3,102,1510,990,30,,
2018888888,3,105,1504,988,30,,
2018888888,4,108,1499,985,35,,
2018888888,4,114,1487,982,35,,
2018888888,4,118,1475,980,40,,
2018888888,4,120,1461,978,40,,
2018888888,5,124,1450,975,45,,
2018888888,5,130,1438,972,45,,
2018888888,5,134,1426,970,45,,
2018888888,5,137,1416,970,45,,
2018888888,5,142,1406,970,45,,
2018888888,5,146,1397,970,45,,
2018888888,5,148,1388,970,45,,
2018888888,5,151,1381,970,45,,
2018888888,5,155,1371,970,45,,
2018888888,5,159,1360,970,45,,
2018888888,5,163,1350,970,45,,
2018888888,5,167,1338,970,45,,
2018888888,5,169,1333,970,45,,
2018888888,5,171,1327,970,45,,
2018888888,5,174,1320,970,45,,
2018888888,5,176,1314,970,45,,
2018888888,5,180,1308,970,45,,
2018888888,5,185,1304,970,45,,
2018888888,5,191,1302,970,45,,
2018888888,5,198,1302,968,45,,
2018888888,5,207,1304,965,50,,
2018888888,5,222,1311,962,50,,
2018888888,5,241,1324,960,50,,
2018888888,5,260,1339,961,50,,
2018888888,5,278,1357,962,50,,
2018888888,5,294,1377,963,50,,
2018888888,5,308,1400,965,45,,
2018888888,5,324,1434,968,45,,
2018888888,4,338,1470,972,40,,
2018888888,9,358,1520,975,35,,
2018888888,9,377,1573,978,0,,
2018888888,9,388,1632,980,0,,
2018888888,9,402,1708,980,0,,
2018888888,9,410,1783,980,0,,
#19
66666,0,34,32,0,1,6,,°ÂÌØÂü19ºÅ
2018888888,0,71,1335,1000,0,,
2018888888,1,72,1332,1000,15,,
2018888888,2,73,1328,997,20,,
2018888888,3,74,1323,996,30,,
2018888888,4,75,1318,996,35,,
2018888888,4,76,1310,996,35,,
2018888888,4,78,1300,996,35,,
2018888888,4,81,1287,996,35,,
2018888888,4,83,1273,997,35,,
2018888888,3,88,1257,997,30,,
2018888888,3,94,1244,997,30,,
2018888888,3,100,1234,998,25,,
2018888888,3,103,1225,998,25,,
2018888888,3,105,1218,998,25,,
2018888888,3,106,1211,998,25,,
2018888888,3,107,1203,998,25,,
2018888888,2,108,1194,997,20,,
2018888888,2,108,1186,997,20,,
2018888888,2,107,1177,997,20,,
2018888888,2,106,1167,996,20,,
2018888888,2,105,1160,996,20,,
2018888888,2,104,1153,996,20,,
2018888888,2,104,1145,996,20,,
2018888888,2,103,1137,996,20,,
2018888888,2,102,1127,997,20,,
2018888888,2,101,1117,997,20,,
2018888888,2,101,1107,997,20,,
2018888888,1,103,1100,998,15,,
2018888888,1,104,1096,998,15,,
2018888888,1,106,1093,998,15,,
2018888888,1,108,1089,998,15,,
2018888888,1,109,1086,998,15,,
2018888888,0,111,1083,1000,0,,
2018888888,0,113,1080,1000,0,,
#20
66666,0,34,33,0,0,6,,°ÂÌØÂü20ºÅ
2018888888,0,97,1419,1000,0,,
2018888888,0,96,1412,999,0,,
2018888888,0,95,1403,998,0,,
2018888888,1,93,1395,997,15,,
2018888888,2,91,1387,996,20,,
2018888888,2,88,1379,995,20,,
2018888888,2,85,1371,994,20,,
2018888888,3,82,1363,992,25,,
2018888888,3,79,1354,990,25,,
2018888888,4,79,1346,980,35,,
2018888888,4,80,1335,980,35,,
2018888888,4,83,1324,980,35,,
2018888888,4,89,1311,980,35,,
2018888888,4,100,1301,975,40,,
2018888888,5,113,1291,970,45,,
2018888888,5,125,1280,970,45,,
2018888888,5,137,1268,970,45,,
2018888888,5,144,1256,972,45,,
2018888888,5,152,1243,975,45,,
2018888888,4,159,1232,978,40,,
2018888888,4,167,1219,980,35,,
2018888888,4,175,1212,980,35,,
2018888888,4,184,1207,975,35,,
2018888888,4,194,1205,972,40,,
2018888888,4,205,1206,970,40,,
2018888888,4,221,1216,972,40,,
2018888888,4,240,1236,975,40,,
2018888888,4,248,1266,978,35,,
2018888888,4,256,1304,980,35,,
2018888888,3,277,1360,983,30,,
2018888888,9,300,1419,986,30,,
2018888888,9,320,1465,989,25,,
2018888888,9,335,1500,992,20,,
2018888888,9,343,1545,994,15,,
#21
66666,0,23,4,0,0,6,,°ÂÌØÂü21ºÅ
2018888888,1,170,1261,1002,15,,
2018888888,3,190,1259,990,25,,
2018888888,3,217,1261,980,30,,
2018888888,5,250,1266,965,45,,
2018888888,5,270,1249,965,45,,
2018888888,4,298,1249,970,40,,
2018888888,4,325,1275,980,35,,
2018888888,9,356,1313,990,30,,
2018888888,9,381,1355,992,30,,
2018888888,9,395,1385,992,30,,
2018888888,9,402,1402,994,25,,
2018888888,9,409,1421,994,25,,
2018888888,9,415,1435,996,20,,
2018888888,9,422,1449,996,0,,
2018888888,9,432,1461,996,0,,
2018888888,9,441,1473,994,0,,
2018888888,9,450,1487,994,0,,
2018888888,9,461,1502,994,0,,
2018888888,9,471,1519,996,0,,
2018888888,9,479,1539,1000,0,,
2018888888,9,481,1559,1002,0,,
2018888888,9,481,1586,1004,0,,
2018888888,9,481,1600,1006,0,,
#22
66666,0,8,8,0,2,6,,°ÂÌØÂü22ºÅ
2018888888,1,215,1440,1005,15,,
2018888888,2,218,1432,1000,20,,
2018888888,3,222,1422,995,25,,
2018888888,4,225,1410,985,35,,
2018888888,4,228,1391,985,35,,
2018888888,4,237,1379,985,35,,
2018888888,3,253,1371,985,30,,
2018888888,3,268,1356,990,25,,
#23
66666,0,41,10,0,0,6,,°ÂÌØÂü23ºÅ
2018888888,2,210,1305,990,20,,
2018888888,2,212,1280,990,20,,
2018888888,2,217,1255,990,20,,
2018888888,2,225,1240,990,20,,
2018888888,2,235,1233,990,20,,
2018888888,2,242,1236,990,20,,
2018888888,2,244,1245,990,20,,
2018888888,2,244,1254,990,20,,
2018888888,2,247,1265,990,20,,
2018888888,3,250,1277,988,25,,
2018888888,3,255,1293,988,25,,
2018888888,3,263,1306,988,25,,
2018888888,3,282,1320,985,25,,
2018888888,3,295,1324,983,30,,
2018888888,3,306,1319,985,30,,
2018888888,3,310,1311,985,30,,
2018888888,3,314,1300,988,25,,
2018888888,3,315,1295,990,25,,
2018888888,3,317,1292,990,25,,
2018888888,3,319,1294,991,25,,
2018888888,3,320,1298,991,25,,
2018888888,2,316,1299,992,20,,
2018888888,2,313,1294,993,20,,
2018888888,2,314,1288,994,20,,
2018888888,2,315,1281,995,20,,
2018888888,2,316,1274,995,20,,
2018888888,2,317,1267,993,20,,
2018888888,2,318,1258,993,20,,
2018888888,2,319,1249,993,20,,
2018888888,2,319,1242,990,20,,
2018888888,2,319,1236,990,20,,
2018888888,1,319,1230,990,15,,
2018888888,1,320,1222,990,15,,
2018888888,1,322,1211,992,15,,
2018888888,1,330,1198,992,15,,
2018888888,1,340,1185,992,12,,
2018888888,0,350,1178,992,10,,
2018888888,0,360,1170,992,9,,
2018888888,0,370,1163,992,9,,
2018888888,0,380,1160,995,9,,
2018888888,0,388,1160,998,9,,
#24
66666,0,10,11,0,2,6,,°ÂÌØÂü24ºÅ
2018888888,2,216,1429,995,20,,
2018888888,3,229,1413,990,25,,
2018888888,3,243,1406,989,25,,
2018888888,3,253,1405,988,25,,
2018888888,3,262,1404,987,25,,
2018888888,3,270,1402,986,25,,
2018888888,3,283,1394,984,30,,
2018888888,3,296,1375,984,30,,
2018888888,3,307,1350,984,30,,
2018888888,3,311,1325,984,30,,
#25
66666,0,15,15,0,0,6,,°ÂÌØÂü25ºÅ
2018888888,0,209,1385,1000,0,,
2018888888,0,218,1402,999,0,,
2018888888,0,227,1413,999,0,,
2018888888,0,237,1418,998,0,,
2018888888,0,245,1418,998,0,,
2018888888,0,259,1411,998,0,,
2018888888,0,274,1403,998,0,,
2018888888,1,285,1399,998,15,,
2018888888,2,296,1396,998,20,,
2018888888,2,310,1395,998,20,,
2018888888,1,330,1394,1000,15,,
2018888888,0,351,1391,1002,0,,
2018888888,0,367,1386,1002,0,,
2018888888,0,381,1383,1003,0,,
